txn_id,timestamp,sender_id,receiver_id,amount,is_suspicious,decision,sender_risk
TXN000965113,2024-01-05 13:11:50.000000,ACC000686,ACC002786,623.95,0,BLOCK,1.0
TXN000987588,2024-01-05 13:12:07.000000,ACC000975,ACC008922,2654.31,0,BLOCK,1.0
TXN000975662,2024-01-05 13:12:50.031681,ACC000561,ACC004350,44831.13,1,BLOCK,1.0
TXN000960011,2024-01-05 13:14:01.000000,ACC000918,ACC011079,457.37,0,BLOCK,1.0
TXN000979458,2024-01-05 13:22:30.000000,ACC000368,ACC015158,149.07,0,BLOCK,1.0
TXN000980807,2024-01-05 13:22:51.000000,ACC000146,ACC013140,286.98,0,BLOCK,1.0
TXN000988329,2024-01-05 13:23:12.000000,ACC000143,ACC001217,334.82,0,BLOCK,1.0
TXN000962668,2024-01-05 13:26:43.000000,ACC000191,ACC020399,2594.1,0,BLOCK,1.0
TXN000990348,2024-01-05 13:28:27.000000,ACC000054,ACC003022,156.89,0,BLOCK,1.0
TXN000973203,2024-01-05 13:29:56.000000,ACC000408,ACC025575,351.71,0,BLOCK,1.0
TXN000991412,2024-01-05 13:30:57.991202,ACC000118,ACC000699,44020.6,1,BLOCK,1.0
TXN000970290,2024-01-05 13:38:59.000000,ACC000706,ACC005627,664.81,0,BLOCK,1.0
TXN000982680,2024-01-05 13:46:46.065500,ACC000899,ACC007497,33802.6,1,BLOCK,1.0
TXN000987092,2024-01-05 13:51:32.000000,ACC000327,ACC019340,10368.97,0,BLOCK,1.0
TXN000157949,2024-01-05 14:00:00.000000,ACC005435,ACC009209,126120.2,0,COOLING,0.0
TXN000189866,2024-01-05 14:00:00.000000,ACC015038,ACC013235,104660.87,0,COOLING,0.0
TXN000139925,2024-01-05 14:00:00.000000,ACC012409,ACC014371,135805.57,0,COOLING,0.0
TXN000748965,2024-01-05 14:00:00.000000,ACC025656,ACC015882,147527.41,0,COOLING,0.0
TXN000238461,2024-01-05 14:00:00.000000,ACC008894,ACC018669,147369.2,0,COOLING,0.0
TXN000854966,2024-01-05 14:00:00.000000,ACC024887,ACC024348,107808.2,0,COOLING,0.0
TXN000767921,2024-01-05 14:00:00.000000,ACC023373,ACC022199,120339.03,0,COOLING,0.0
TXN000954090,2024-01-05 14:00:00.000000,ACC002438,ACC026314,124119.46,0,COOLING,0.0
TXN000354579,2024-01-05 14:00:00.000000,ACC001398,ACC018089,113617.32,0,COOLING,0.0
TXN000691831,2024-01-05 14:00:00.000000,ACC025983,ACC013188,126133.91,0,COOLING,0.0
TXN000992442,2024-01-05 14:00:00.000000,ACC009103,ACC000508,143884.6,0,BLOCK,0.0
TXN000594765,2024-01-05 14:00:00.000000,ACC012960,ACC012966,124812.35,0,COOLING,0.0
TXN000964282,2024-01-05 14:00:00.000000,ACC003749,ACC000310,36174.27,0,BLOCK,0.0
TXN000919366,2024-01-05 14:00:00.000000,ACC004247,ACC004533,127914.35,0,COOLING,0.0
TXN000977322,2024-01-05 14:01:57.000000,ACC000762,ACC016873,1002.36,0,BLOCK,1.0
TXN000985887,2024-01-05 14:02:35.000000,ACC000228,ACC011789,399.19,0,BLOCK,1.0
TXN000976558,2024-01-05 14:04:33.000000,ACC000668,ACC015376,1965.14,0,BLOCK,1.0
TXN000990613,2024-01-05 14:06:52.479118,ACC000888,ACC000529,73864.73,1,BLOCK,1.0
TXN000978983,2024-01-05 14:09:54.000000,ACC000477,ACC015070,900.03,0,BLOCK,1.0
TXN000983824,2024-01-05 14:15:01.000000,ACC000364,ACC026605,4412.0,0,BLOCK,1.0
TXN000988749,2024-01-05 14:16:58.000000,ACC000955,ACC005081,1061.8,0,BLOCK,1.0
TXN000982077,2024-01-05 14:23:56.000000,ACC000950,ACC005393,750.37,0,BLOCK,1.0
TXN000969864,2024-01-05 14:33:29.000000,ACC000288,ACC026791,839.45,0,BLOCK,1.0
TXN000996186,2024-01-05 14:34:48.000000,ACC000786,ACC002659,424.58,0,BLOCK,1.0
TXN000994327,2024-01-05 14:46:35.000000,ACC000912,ACC014339,875.78,0,BLOCK,1.0
TXN000983169,2024-01-05 14:47:19.000000,ACC000691,ACC016328,23.96,0,BLOCK,1.0
TXN000973307,2024-01-05 14:48:31.820991,ACC000545,ACC019704,193828.1,1,BLOCK,1.0
TXN000975189,2024-01-05 14:49:08.000000,ACC000129,ACC011430,978.09,0,BLOCK,1.0
TXN000977464,2024-01-05 14:50:10.000000,ACC000089,ACC005276,2154.58,0,BLOCK,1.0
TXN000983969,2024-01-05 14:54:49.000000,ACC000916,ACC007808,1185.89,0,BLOCK,1.0
TXN000795783,2024-01-05 15:00:00.000000,ACC013276,ACC024246,129558.93,0,COOLING,0.0
TXN000663621,2024-01-05 15:00:00.000000,ACC002166,ACC002755,104760.69,0,COOLING,0.0
TXN000361791,2024-01-05 15:00:00.000000,ACC011502,ACC012506,115876.36,0,COOLING,0.0
TXN000712340,2024-01-05 15:00:00.000000,ACC001911,ACC022005,121983.42,0,COOLING,0.0
TXN000200874,2024-01-05 15:00:00.000000,ACC007015,ACC023402,111867.05,0,COOLING,0.0
TXN000830765,2024-01-05 15:00:00.000000,ACC004624,ACC007828,104447.33,0,COOLING,0.0
TXN000721567,2024-01-05 15:00:00.000000,ACC011738,ACC005352,126000.03,0,COOLING,0.0
TXN000968770,2024-01-05 15:00:00.000000,ACC024207,ACC000032,85491.96,0,BLOCK,0.0
TXN000984745,2024-01-05 15:05:33.307465,ACC000437,ACC008263,53223.48,0,BLOCK,1.0
TXN000996093,2024-01-05 15:06:05.246430,ACC000979,ACC003349,64427.07,0,BLOCK,1.0
TXN000966534,2024-01-05 15:13:26.000000,ACC000256,ACC009099,572.76,0,BLOCK,1.0
TXN000981886,2024-01-05 15:15:04.000000,ACC000301,ACC015387,133.81,0,BLOCK,1.0
TXN000979059,2024-01-05 15:16:10.000000,ACC000796,ACC024529,292.39,0,BLOCK,1.0
TXN000992444,2024-01-05 15:19:01.236515,ACC000508,ACC011798,58853.76,0,BLOCK,1.0
TXN000976083,2024-01-05 15:25:01.000000,ACC000268,ACC001223,866.98,0,BLOCK,1.0
TXN000142333,2024-01-05 15:25:08.000000,ACC020668,ACC025625,100000.0,0,COOLING,0.0
TXN000987494,2024-01-05 15:31:27.000000,ACC000960,ACC012675,425.89,0,BLOCK,1.0
TXN000991917,2024-01-05 15:32:52.000000,ACC000414,ACC016390,1545.93,0,BLOCK,1.0
TXN000982677,2024-01-05 15:37:39.443057,ACC000560,ACC000899,97760.23,1,BLOCK,1.0
TXN000991178,2024-01-05 15:37:50.000000,ACC000865,ACC004677,1903.97,0,BLOCK,1.0
TXN000975663,2024-01-05 15:40:38.943619,ACC000561,ACC004310,44906.18,1,BLOCK,1.0
TXN000978445,2024-01-05 15:40:57.000000,ACC000887,ACC016880,1635.06,0,BLOCK,1.0
TXN000985648,2024-01-05 15:41:08.000000,ACC000280,ACC010642,122.44,0,BLOCK,1.0
TXN000994437,2024-01-05 15:47:01.000000,ACC000673,ACC016384,1255.54,0,BLOCK,1.0
TXN000989200,2024-01-05 15:47:15.000000,ACC000634,ACC021945,719.54,0,BLOCK,1.0
TXN000998470,2024-01-05 15:48:25.000000,ACC000531,ACC026217,249.04,0,BLOCK,1.0
TXN000987733,2024-01-05 15:50:49.028540,ACC001065,ACC004140,94963.04,1,BLOCK,1.0
TXN000997556,2024-01-05 15:51:56.333775,ACC014688,ACC000375,11961.44,1,BLOCK,0.0
TXN000973024,2024-01-05 15:52:07.276930,ACC000636,ACC005208,45974.65,1,BLOCK,1.0
TXN000462280,2024-01-05 16:00:00.000000,ACC014206,ACC005066,130704.22,0,COOLING,0.0
TXN000588568,2024-01-05 16:00:00.000000,ACC019226,ACC011607,131631.65,0,COOLING,0.0
TXN000248134,2024-01-05 16:00:00.000000,ACC024159,ACC001825,103465.2,0,COOLING,0.0
TXN000546624,2024-01-05 16:00:00.000000,ACC020773,ACC009115,116891.96,0,COOLING,0.0
TXN000293634,2024-01-05 16:00:00.000000,ACC010988,ACC009990,111754.74,0,COOLING,0.0
TXN000779958,2024-01-05 16:00:00.000000,ACC014831,ACC013714,102837.58,0,COOLING,0.0
TXN000968772,2024-01-05 16:02:24.362123,ACC000032,ACC022810,25007.83,0,BLOCK,1.0
TXN000973301,2024-01-05 16:05:16.828333,ACC020386,ACC000545,13685.97,1,BLOCK,0.0
TXN000993643,2024-01-05 16:09:07.000000,ACC000480,ACC012106,1223.65,0,BLOCK,1.0
TXN000975040,2024-01-05 16:10:03.927972,ACC000493,ACC000459,10983.5,1,BLOCK,1.0
TXN000976297,2024-01-05 16:11:26.030546,ACC000197,ACC000249,78899.88,1,BLOCK,1.0
TXN000990330,2024-01-05 16:20:34.861770,ACC000001,ACC023442,43001.42,1,BLOCK,1.0
TXN000985081,2024-01-05 16:23:50.000000,ACC000576,ACC002643,237.13,0,BLOCK,1.0
TXN000993304,2024-01-05 16:25:06.000000,ACC001061,ACC004371,1051.3,0,BLOCK,1.0
TXN000964559,2024-01-05 16:35:26.000000,ACC000019,ACC005640,241.37,0,BLOCK,1.0
TXN000961943,2024-01-05 16:40:52.000000,ACC000397,ACC005334,412.93,0,BLOCK,1.0
TXN000977698,2024-01-05 16:49:44.000000,ACC000581,ACC015283,1588.53,0,BLOCK,1.0
TXN000996349,2024-01-05 16:57:05.000000,ACC000835,ACC022640,46.78,0,BLOCK,1.0
TXN000649729,2024-01-05 17:00:00.000000,ACC022395,ACC019927,146798.69,0,COOLING,0.0
TXN000330753,2024-01-05 17:00:00.000000,ACC004820,ACC017335,128148.55,0,COOLING,0.0
TXN000259745,2024-01-05 17:00:00.000000,ACC002422,ACC006654,128745.73,0,COOLING,0.0
TXN000776221,2024-01-05 17:00:00.000000,ACC009330,ACC002216,130423.55,0,COOLING,0.0
TXN000997397,2024-01-05 17:00:00.000000,ACC021366,ACC000972,24665.48,0,BLOCK,0.0
TXN000983973,2024-01-05 17:01:15.000000,ACC000916,ACC004657,3490.29,0,BLOCK,1.0
TXN000975141,2024-01-05 17:09:10.000000,ACC000447,ACC003475,342.79,0,BLOCK,1.0
TXN000976193,2024-01-05 17:15:07.000000,ACC000939,ACC006547,2641.41,0,BLOCK,1.0
TXN000959706,2024-01-05 17:19:36.000000,ACC001023,ACC010973,3533.17,0,BLOCK,1.0
TXN000969353,2024-01-05 17:22:03.000000,ACC000287,ACC003448,552.45,0,BLOCK,1.0
TXN000978858,2024-01-05 17:23:32.554704,ACC000836,ACC004899,8359.31,0,BLOCK,1.0
TXN000982359,2024-01-05 17:36:09.413757,ACC000438,ACC000598,85689.26,1,BLOCK,1.0
TXN000969565,2024-01-05 17:40:38.000000,ACC000663,ACC011333,4764.43,0,BLOCK,1.0
TXN000987893,2024-01-05 17:47:59.000000,ACC000258,ACC007626,203.85,0,BLOCK,1.0
TXN000328023,2024-01-05 17:53:29.000000,ACC007055,ACC009234,100000.0,0,COOLING,0.0
TXN000458756,2024-01-05 18:00:00.000000,ACC011824,ACC009404,131881.44,0,COOLING,0.0
TXN000016771,2024-01-05 18:00:00.000000,ACC017833,ACC011671,109823.77,0,COOLING,0.0
TXN000983840,2024-01-05 18:00:00.000000,ACC026605,ACC000364,45705.78,0,BLOCK,0.0
TXN000231442,2024-01-05 18:00:00.000000,ACC005852,ACC009379,130333.37,0,COOLING,0.0
TXN000212056,2024-01-05 18:00:00.000000,ACC012248,ACC022144,140485.11,0,COOLING,0.0
TXN000478800,2024-01-05 18:00:00.000000,ACC018295,ACC004980,145325.03,0,COOLING,0.0
TXN000039081,2024-01-05 18:00:00.000000,ACC025319,ACC009011,138590.67,0,COOLING,0.0
TXN000110591,2024-01-05 18:00:00.000000,ACC015840,ACC025758,128423.24,0,COOLING,0.0
TXN000796121,2024-01-05 18:00:00.000000,ACC016675,ACC021143,113381.03,0,COOLING,0.0
TXN000133176,2024-01-05 18:00:00.000000,ACC001248,ACC020726,118171.91,0,COOLING,0.0
TXN000240793,2024-01-05 18:00:00.000000,ACC017726,ACC009132,122178.13,0,COOLING,0.0
TXN000725896,2024-01-05 18:00:00.000000,ACC002989,ACC022363,146519.86,0,COOLING,0.0
TXN001000227,2024-01-05 18:01:01.000000,ACC000042,ACC011899,254.29,0,BLOCK,1.0
TXN000959495,2024-01-05 18:15:24.000000,ACC001033,ACC015479,389.38,0,BLOCK,1.0
TXN000980499,2024-01-05 18:16:19.000000,ACC000983,ACC017059,325.32,0,BLOCK,1.0
TXN000992443,2024-01-05 18:26:24.227846,ACC000508,ACC003977,43698.7,0,BLOCK,1.0
TXN000996512,2024-01-05 18:28:05.000000,ACC000429,ACC004811,145.29,0,BLOCK,1.0
TXN000997567,2024-01-05 18:32:23.139447,ACC024331,ACC000375,11609.58,1,BLOCK,0.0
TXN000971157,2024-01-05 18:50:16.533631,ACC000989,ACC000994,30789.01,1,BLOCK,1.0
TXN000975665,2024-01-05 19:04:21.199095,ACC000561,ACC016555,44808.18,1,BLOCK,1.0
TXN000986321,2024-01-05 19:07:38.000000,ACC000165,ACC007082,15940.05,0,BLOCK,1.0
TXN000996612,2024-01-05 19:10:05.000000,ACC000113,ACC006465,487.01,0,BLOCK,1.0
TXN000975668,2024-01-05 19:10:39.607578,ACC000561,ACC026473,44814.38,1,BLOCK,1.0
TXN000973294,2024-01-05 19:30:53.806290,ACC023126,ACC000545,12206.97,1,BLOCK,0.0
TXN000979440,2024-01-05 19:32:39.227873,ACC000200,ACC011337,136514.71,1,BLOCK,1.0
TXN000971162,2024-01-05 19:45:42.839359,ACC000994,ACC013343,58457.8,1,BLOCK,1.0
TXN000968628,2024-01-05 19:48:57.582768,ACC000317,ACC019579,19430.22,0,BLOCK,1.0
TXN000966727,2024-01-05 19:52:01.544963,ACC000683,ACC000354,81767.16,1,BLOCK,1.0
TXN000971158,2024-01-05 20:01:23.485609,ACC000994,ACC013343,29586.06,1,BLOCK,1.0
TXN000976300,2024-01-05 20:11:51.391086,ACC000249,ACC014279,15891.72,1,STEP_UP,1.0
TXN000997610,2024-01-05 21:11:31.000000,ACC001076,ACC016517,1889.69,0,BLOCK,1.0
TXN000966585,2024-01-05 21:21:52.573876,ACC000426,ACC000244,10263.84,1,BLOCK,1.0
TXN000990615,2024-01-05 21:29:59.706054,ACC000888,ACC000529,29439.99,1,BLOCK,1.0
TXN000968771,2024-01-05 21:32:04.656739,ACC000032,ACC006005,48258.28,0,BLOCK,1.0
TXN000992966,2024-01-05 21:34:02.411167,ACC000434,ACC004490,56594.11,1,BLOCK,1.0
TXN000964284,2024-01-05 21:52:11.846091,ACC000310,ACC023574,11582.73,0,BLOCK,1.0
TXN000980421,2024-01-05 21:56:20.000000,ACC000940,ACC019920,884.79,0,BLOCK,1.0
TXN000997399,2024-01-05 22:05:18.239496,ACC000972,ACC017921,12456.34,0,BLOCK,1.0
TXN000979441,2024-01-05 22:17:54.723972,ACC000200,ACC011337,74455.74,1,BLOCK,1.0
TXN000976298,2024-01-05 22:39:10.288794,ACC000249,ACC014279,76876.99,1,BLOCK,1.0
TXN000988143,2024-01-05 22:39:26.574213,ACC000761,ACC000519,94030.15,1,BLOCK,1.0
TXN000968230,2024-01-05 22:42:56.780653,ACC000919,ACC000644,50794.7,1,BLOCK,1.0
TXN000968228,2024-01-05 22:55:43.331223,ACC000919,ACC000644,27865.85,1,BLOCK,1.0
TXN000997562,2024-01-05 23:10:34.949420,ACC019121,ACC000375,10446.54,1,BLOCK,0.0
TXN000976767,2024-01-05 23:30:54.425320,ACC000325,ACC005625,110344.5,1,BLOCK,1.0
TXN000990334,2024-01-05 23:40:27.301277,ACC000001,ACC011212,42920.81,1,BLOCK,1.0
TXN000991211,2024-01-05 23:50:10.787393,ACC000865,ACC002253,151932.86,1,BLOCK,1.0
TXN000997571,2024-01-05 23:58:54.096492,ACC011301,ACC000375,12758.27,1,BLOCK,0.0
TXN000997000,2024-01-06 00:00:00.000000,ACC000182,ACC000801,91356.01,1,BLOCK,1.0
TXN000989205,2024-01-06 00:00:00.000000,ACC000152,ACC000634,80454.47,1,BLOCK,1.0
TXN000993734,2024-01-06 00:00:00.000000,ACC000626,ACC004416,44238.52,1,BLOCK,1.0
TXN000993400,2024-01-06 00:00:00.000000,ACC000057,ACC000789,97925.11,1,BLOCK,1.0
TXN000978542,2024-01-06 00:00:00.000000,ACC000414,ACC001059,65424.03,1,BLOCK,1.0
TXN000973450,2024-01-06 00:00:00.000000,ACC000876,ACC007257,45525.59,1,BLOCK,1.0
TXN000990191,2024-01-06 00:00:00.000000,ACC000772,ACC001055,150349.08,1,BLOCK,1.0
TXN000999211,2024-01-06 00:00:00.000000,ACC000746,ACC014432,40531.22,1,BLOCK,1.0
TXN000967852,2024-01-06 00:00:00.000000,ACC000801,ACC016526,45769.8,1,BLOCK,1.0
TXN000997830,2024-01-06 00:00:00.000000,ACC000281,ACC015236,44704.83,1,BLOCK,1.0
TXN000996266,2024-01-06 00:00:00.000000,ACC000681,ACC015309,44832.74,1,BLOCK,1.0
TXN000986181,2024-01-06 00:00:00.000000,ACC000779,ACC000409,29459.87,1,BLOCK,1.0
TXN000984870,2024-01-06 00:00:00.000000,ACC000441,ACC025858,45487.87,1,BLOCK,1.0
TXN000976039,2024-01-06 00:00:00.000000,ACC000282,ACC000084,34350.16,1,BLOCK,1.0
TXN000983588,2024-01-06 00:00:00.000000,ACC000379,ACC000904,88024.35,1,BLOCK,1.0
TXN000983114,2024-01-06 00:03:31.711155,ACC000919,ACC020167,20242.64,0,BLOCK,1.0
TXN000965601,2024-01-06 00:17:39.000000,ACC000977,ACC007971,1462.2,0,BLOCK,1.0
TXN000966616,2024-01-06 00:20:55.000000,ACC000438,ACC023187,479.74,0,BLOCK,1.0
TXN000993276,2024-01-06 00:35:22.000000,ACC000981,ACC024157,721.42,0,BLOCK,1.0
TXN000996094,2024-01-06 00:35:53.765855,ACC000979,ACC007003,30849.06,0,BLOCK,1.0
TXN000998312,2024-01-06 00:45:43.185744,ACC003210,ACC000930,10875.79,1,BLOCK,0.0
TXN000996267,2024-01-06 00:49:59.774766,ACC000681,ACC018171,44830.94,1,BLOCK,1.0
TXN000964283,2024-01-06 00:53:19.998155,ACC000310,ACC002207,18919.25,0,BLOCK,1.0
TXN000990614,2024-01-06 00:59:45.950034,ACC000529,ACC023331,67396.47,1,BLOCK,1.0
TXN000998308,2024-01-06 00:59:58.020950,ACC013822,ACC000930,10563.45,1,BLOCK,0.0
TXN000959869,2024-01-06 01:18:41.685087,ACC000384,ACC019494,74004.44,1,BLOCK,1.0
TXN000973452,2024-01-06 01:26:15.015927,ACC000876,ACC003202,45445.6,1,BLOCK,1.0
TXN000973026,2024-01-06 01:41:27.426889,ACC000636,ACC024917,46103.97,1,BLOCK,1.0
TXN000975670,2024-01-06 01:47:14.867427,ACC000561,ACC011995,44939.36,1,BLOCK,1.0
TXN000997831,2024-01-06 01:50:40.913363,ACC000281,ACC007993,44607.38,1,BLOCK,1.0
TXN000968233,2024-01-06 01:54:33.701865,ACC000644,ACC011072,90513.33,1,BLOCK,1.0
TXN000966728,2024-01-06 02:03:14.045908,ACC000354,ACC017427,75463.14,1,BLOCK,1.0
TXN000997832,2024-01-06 02:11:42.876523,ACC000281,ACC020275,44711.73,1,BLOCK,1.0
TXN000961498,2024-01-06 02:15:56.834340,ACC010445,ACC000455,10061.45,1,BLOCK,0.0
TXN000981061,2024-01-06 02:17:32.000000,ACC000594,ACC022866,1175.83,0,STEP_UP,1.0
TXN000975669,2024-01-06 02:23:16.425249,ACC000561,ACC004533,44844.62,1,BLOCK,1.0
TXN000982360,2024-01-06 02:24:14.120636,ACC000598,ACC000822,83118.58,1,BLOCK,1.0
TXN000993735,2024-01-06 02:30:31.404483,ACC000626,ACC015830,44427.34,1,BLOCK,1.0
TXN000968773,2024-01-06 02:39:39.157911,ACC000032,ACC023444,57585.17,0,BLOCK,1.0
TXN000984871,2024-01-06 02:42:52.349186,ACC000441,ACC022104,45439.94,1,BLOCK,1.0
TXN000973029,2024-01-06 02:50:37.220839,ACC000636,ACC023047,45874.16,1,BLOCK,1.0
TXN000999214,2024-01-06 02:54:01.044266,ACC000746,ACC003376,40548.51,1,BLOCK,1.0
TXN000973451,2024-01-06 03:06:24.071669,ACC000876,ACC003202,45593.14,1,BLOCK,1.0
TXN000993736,2024-01-06 03:09:36.318980,ACC000626,ACC021680,44479.62,1,BLOCK,1.0
TXN000999215,2024-01-06 03:10:18.151798,ACC000746,ACC021871,40617.44,1,BLOCK,1.0
TXN000990350,2024-01-06 03:20:31.000000,ACC000054,ACC024617,1578.19,0,BLOCK,1.0
TXN000961495,2024-01-06 03:21:19.051543,ACC024994,ACC000455,12012.16,1,BLOCK,0.0
TXN000973454,2024-01-06 03:25:07.194874,ACC000876,ACC010647,45608.94,1,BLOCK,1.0
TXN000998320,2024-01-06 03:25:19.932278,ACC000930,ACC006128,142087.73,1,BLOCK,1.0
TXN000983113,2024-01-06 03:27:39.113076,ACC000919,ACC021031,37737.88,0,BLOCK,1.0
TXN000961506,2024-01-06 03:28:05.981527,ACC000455,ACC008447,169440.12,1,BLOCK,1.0
TXN000967856,2024-01-06 03:35:22.628198,ACC000801,ACC008944,45872.0,1,BLOCK,1.0
TXN000973028,2024-01-06 03:35:58.990574,ACC000636,ACC005208,45836.09,1,BLOCK,1.0
TXN000967853,2024-01-06 03:37:11.685884,ACC000801,ACC018423,46026.89,1,BLOCK,1.0
TXN000998313,2024-01-06 03:41:18.218783,ACC025467,ACC000930,12149.08,1,BLOCK,0.0
TXN000998306,2024-01-06 03:43:17.262223,ACC012542,ACC000930,14655.9,1,BLOCK,0.0
TXN000999212,2024-01-06 03:45:35.943445,ACC000746,ACC012329,40505.09,1,BLOCK,1.0
TXN000989206,2024-01-06 04:16:59.987030,ACC000634,ACC020856,79417.52,1,BLOCK,1.0
TXN000973453,2024-01-06 04:17:57.640919,ACC000876,ACC026979,45795.04,1,BLOCK,1.0
TXN000978543,2024-01-06 04:18:01.714904,ACC001059,ACC023368,63786.2,1,BLOCK,1.0
TXN000968629,2024-01-06 04:29:40.447878,ACC000317,ACC008492,25283.02,0,BLOCK,1.0
TXN000967854,2024-01-06 04:31:27.766351,ACC000801,ACC020376,46131.9,1,BLOCK,1.0
TXN000973458,2024-01-06 04:35:35.089797,ACC000876,ACC022666,45725.37,1,BLOCK,1.0
TXN000997573,2024-01-06 04:36:40.310608,ACC000375,ACC023372,56938.64,1,BLOCK,1.0
TXN000999213,2024-01-06 04:41:06.699992,ACC000746,ACC016034,40280.23,1,BLOCK,1.0
TXN000989241,2024-01-06 04:47:33.000000,ACC000799,ACC026803,1527.95,0,BLOCK,1.0
TXN000996268,2024-01-06 04:48:27.208945,ACC000681,ACC003775,44749.11,1,BLOCK,1.0
TXN000968231,2024-01-06 04:50:38.084625,ACC000644,ACC011072,46886.31,1,BLOCK,1.0
TXN000984873,2024-01-06 05:03:12.520213,ACC000441,ACC017513,45303.07,1,BLOCK,1.0
TXN000974526,2024-01-06 05:11:31.488763,ACC003244,ACC000220,11775.25,1,BLOCK,0.0
TXN000961490,2024-01-06 05:18:05.065596,ACC026861,ACC000455,12296.47,1,BLOCK,0.0
TXN000998311,2024-01-06 05:26:57.308941,ACC022649,ACC000930,12741.07,1,BLOCK,0.0
TXN000973030,2024-01-06 05:38:53.718065,ACC000636,ACC023047,46043.82,1,BLOCK,1.0
TXN000975041,2024-01-06 05:39:37.608758,ACC000459,ACC017469,10152.74,1,STEP_UP,1.0
TXN000965711,2024-01-06 05:42:16.000000,ACC000872,ACC015120,566.48,0,BLOCK,1.0
TXN000984872,2024-01-06 05:46:56.084049,ACC000441,ACC010274,45249.81,1,BLOCK,1.0
TXN000974525,2024-01-06 05:47:53.791860,ACC010185,ACC000220,11699.37,1,BLOCK,0.0
TXN000961492,2024-01-06 05:51:34.653817,ACC018157,ACC000455,11734.73,1,BLOCK,0.0
TXN000983841,2024-01-06 05:53:20.552052,ACC000364,ACC007846,16242.19,0,BLOCK,1.0
TXN000990331,2024-01-06 05:57:37.785836,ACC000001,ACC007196,42825.03,1,BLOCK,1.0
TXN000998315,2024-01-06 06:14:56.674593,ACC022649,ACC000930,13303.52,1,BLOCK,0.0
TXN000999216,2024-01-06 06:53:35.908271,ACC000746,ACC014432,40494.57,1,BLOCK,1.0
TXN000993553,2024-01-06 07:05:33.000000,ACC000418,ACC008270,1160.67,0,BLOCK,1.0
TXN000993740,2024-01-06 07:07:11.505006,ACC000626,ACC008837,44444.03,1,BLOCK,1.0
TXN000997833,2024-01-06 07:09:41.258333,ACC000281,ACC007993,44557.11,1,BLOCK,1.0
TXN000971636,2024-01-06 07:14:07.000000,ACC000567,ACC025736,1144.79,0,BLOCK,1.0
TXN000982065,2024-01-06 07:14:19.000000,ACC000950,ACC010453,849.19,0,BLOCK,1.0
TXN000998309,2024-01-06 07:23:33.515195,ACC002038,ACC000930,14680.14,1,BLOCK,0.0
TXN000978006,2024-01-06 07:26:55.000000,ACC000984,ACC026545,53.07,0,BLOCK,1.0
TXN000998318,2024-01-06 07:27:52.797177,ACC003210,ACC000930,13621.32,1,BLOCK,0.0
TXN000992653,2024-01-06 07:33:11.000000,ACC001043,ACC024522,5771.3,0,BLOCK,1.0
TXN000973640,2024-01-06 07:34:55.000000,ACC000742,ACC007018,866.02,0,BLOCK,1.0
TXN000990192,2024-01-06 07:39:41.625778,ACC001055,ACC000529,145838.6,1,BLOCK,1.0
TXN000993739,2024-01-06 07:39:48.943247,ACC000626,ACC009024,44321.73,1,BLOCK,1.0
TXN000966280,2024-01-06 07:39:49.000000,ACC000827,ACC013635,8107.14,0,BLOCK,1.0
TXN000968146,2024-01-06 07:41:17.000000,ACC000345,ACC019645,7914.57,0,BLOCK,1.0
TXN000986182,2024-01-06 07:42:06.349121,ACC000409,ACC011811,27224.29,1,BLOCK,1.0
TXN000993422,2024-01-06 07:44:44.000000,ACC001021,ACC010751,1746.12,0,BLOCK,1.0
TXN000993741,2024-01-06 07:46:52.892540,ACC000626,ACC009024,44223.41,1,BLOCK,1.0
TXN000990360,2024-01-06 07:48:30.000000,ACC000054,ACC023435,2236.72,0,BLOCK,1.0
TXN000982901,2024-01-06 07:56:23.000000,ACC000862,ACC015663,4658.52,0,BLOCK,1.0
TXN000929086,2024-01-06 08:00:00.000000,ACC009858,ACC008313,143597.95,0,COOLING,0.0
TXN000264974,2024-01-06 08:00:00.000000,ACC018091,ACC002150,137438.96,0,COOLING,0.0
TXN000656616,2024-01-06 08:00:00.000000,ACC003233,ACC017134,123657.27,0,COOLING,0.0
TXN000023207,2024-01-06 08:00:00.000000,ACC026345,ACC005499,121007.33,0,COOLING,0.0
TXN000992945,2024-01-06 08:02:00.000000,ACC000434,ACC026921,8911.37,0,BLOCK,1.0
TXN000984905,2024-01-06 08:02:45.000000,ACC000652,ACC008216,173.15,0,BLOCK,1.0
TXN000959577,2024-01-06 08:04:22.000000,ACC000242,ACC011546,261.9,0,BLOCK,1.0
TXN000991413,2024-01-06 08:05:03.249675,ACC000699,ACC010489,41208.89,1,BLOCK,1.0
TXN000996269,2024-01-06 08:14:05.704831,ACC000681,ACC018171,44706.76,1,BLOCK,1.0
TXN000996257,2024-01-06 08:22:12.000000,ACC000681,ACC012360,4697.3,0,BLOCK,1.0
TXN000969316,2024-01-06 08:31:34.000000,ACC000616,ACC005298,214.8,0,BLOCK,1.0
TXN000991132,2024-01-06 08:53:50.000000,ACC000935,ACC018853,443.08,0,BLOCK,1.0
TXN000961505,2024-01-06 08:54:30.387621,ACC026127,ACC000455,11935.63,1,BLOCK,0.0
TXN000997398,2024-01-06 08:54:51.262362,ACC000972,ACC012803,10856.04,0,BLOCK,1.0
TXN000985753,2024-01-06 09:00:00.000000,ACC010501,ACC000974,20516.39,0,BLOCK,0.0
